tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
185.199.110.133:443-192.168.10.6:56210,1768689676.757136,1464,1412,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.757202,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.757663,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.757771,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.758138,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.758172,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.758279,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.759465,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.759491,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.759518,1464,1412,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.759610,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761041,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761068,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761113,1464,1412,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.761204,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761618,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761651,1476,1424,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761684,1488,1436,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.761715,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761912,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.761943,1476,1424,011000!
192.168.10.6:56210-185.199.110.133:443,1768689676.762016,52,0,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.763033,1488,1436,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.763852,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.763875,1476,1424,011000!
185.199.110.133:443-192.168.10.6:56210,1768689676.763909,1500,1448,010000!
185.199.110.133:443-192.168.10.6:56210,1768689676.763943,1500,1448,010000!
