tcp_stream_name,timestamp,ip_len,payload_len,UAPRSF_tcp_flags
85.239.237.225:443-192.168.10.6:34036,1768690777.408607,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.408641,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.408723,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.448700,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.448845,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.451561,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.451598,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.451623,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.451652,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.451678,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.451712,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.451855,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.452453,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.452482,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.452511,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.452537,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.452576,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.452703,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.453946,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.453977,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.454005,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.454088,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539569,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539596,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539625,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539655,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.539687,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539691,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539716,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539744,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539780,1500,1448,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.539807,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539811,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539858,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539881,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539908,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.539938,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.539959,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.540094,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.540178,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.540395,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.540846,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.541735,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.541845,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.543401,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.543425,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.543450,1500,1448,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.543478,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.543503,1500,1448,011000!
85.239.237.225:443-192.168.10.6:34036,1768690777.543530,1500,1448,011000!
192.168.10.6:34036-85.239.237.225:443,1768690777.543549,52,0,010000!
192.168.10.6:34036-85.239.237.225:443,1768690777.543672,52,0,010000!
85.239.237.225:443-192.168.10.6:34036,1768690777.543939,1500,1448,010000!
